record_id,entry_time,national_entry,country,country_name,admin1,admin1_name,locality,intervention_specific_clean,date_of_update,status,status_simp,subpopulation,required,enforcement,size,duration,testing_population,source_url,entry_quality,details,required_new,intervention_f
31,2020-03-29T17:16:20Z,No,USA,United States of America,USA.33_1,New York,NA,"Leisure, entertainment, and religious venue closures",2020-03-22,closed,Strongly Implemented,entire population,recommended,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/yodw5fyn19v7ua0/31_entertainment_closed.pdf?dl=1'>link</a>,Verified,NA,recommended,"Leisure, entertainment, and religious venue closures"
31,2020-03-29T17:16:20Z,No,USA,United States of America,USA.33_1,New York,NA,Retail store closures (excluding essentials),2020-03-22,closed,Strongly Implemented,entire population,recommended,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/lmcpfe6gf707yen/31_store_closed.pdf?dl=1'>link</a>,Verified,NA,recommended,Retail store closures (excluding essentials)
31,2020-03-29T17:16:20Z,No,USA,United States of America,USA.33_1,New York,NA,Limiting size of gatherings,2020-03-22,required,Strongly Implemented,entire population,required,NA,0,NA,NA,<a href='https://www.dropbox.com/s/90dg8zylcm0j06t/31_social_group_limits.pdf?dl=1'>link</a>,Verified,"No nonessential gatherings of individuals of any size for any reason (e.g. parties, celebrations or other social events) are canceled or postponed at this time;",required,Limiting size of gatherings
31,2020-03-29T17:16:20Z,No,USA,United States of America,USA.33_1,New York,NA,Restaurant closures (excluding takeout/delivery),2020-03-22,closed,Strongly Implemented,entire population,recommended,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/yl15a871od7amj1/31_restaurant_closed.pdf?dl=1'>link</a>,Verified,NA,recommended,Restaurant closures (excluding takeout/delivery)
32,2020-03-29T17:29:57Z,No,CAN,Canada,CAN.2_1,British Columbia,NA,Symptom screening when entering by land,2020-03-02,recommended,Partially Implemented,entire population,recommended,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/ezd2broxpafqjpa/32_symp_screening.pdf?dl=1'>link</a>,Unverified,Quarantine officers are always available to support the Canadian Border Services Agencys screening conducted at land entries and airports.,recommended,Symptom screening when entering by land
35,2020-03-29T17:40:47Z,No,CAN,Canada,CAN.2_1,British Columbia,NA,Household confinement,2020-03-03,fully restricted,Strongly Implemented,other subpopulation,required,No,NA,NA,NA,<a href='https://www.dropbox.com/s/ob19dbjib0nfc5d/35_household_confined.pdf?dl=1'>link</a>,Unverified,"Starting today, Canada Border Services Agency officers are taking contact information from all travellers arriving from Iran, requiring them to selfisolate for 14 days and to contact public health officials. This process is already in place for people arriving from Hubei, China.",required,Household confinement
35,2020-03-29T17:40:47Z,No,CAN,Canada,CAN.2_1,British Columbia,NA,Symptom screening when entering by air,2020-03-03,required,Strongly Implemented,entire population,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/ke9iiebfkcqz3pk/35_symp_screening.pdf?dl=1'>link</a>,Unverified,Travelers showing signs will be referred to quarantine officer and screened.,required,Symptom screening when entering by air
35,2020-03-29T17:40:47Z,No,CAN,Canada,CAN.2_1,British Columbia,NA,Symptom screening when entering by land,2020-03-03,required,Strongly Implemented,entire population,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/ke9iiebfkcqz3pk/35_symp_screening.pdf?dl=1'>link</a>,Unverified,Travelers showing signs will be referred to quarantine officer and screened.,required,Symptom screening when entering by land
36,2020-03-29T17:43:40Z,No,USA,United States of America,USA.33_1,New York,NA,Retail store closures (excluding essentials),2020-03-21,partially closed,Partially Implemented,entire population,recommended,NA,NA,NA,NA,<a href='NA'>link</a>,Verified,"barbershops, hair salons, tattoo or piercing parlors, nail salons, hair removal services, and related personal care service",recommended,Retail store closures (excluding essentials)
37,2020-03-29T17:46:31Z,No,CAN,Canada,CAN.2_1,British Columbia,NA,Testing of symptomatic individuals,2020-03-05,all,Strongly Implemented,NA,NA,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/ouohpmoeeo4ru92/37_testing_symp.pdf?dl=1'>link</a>,Unverified,"We are continuing widespread testing by screening British Columbians and travellers with symptoms, along with their close contacts, to identify cases of COVID19 and take immediate action as we have seen today.",required,Testing of symptomatic individuals
38,2020-03-29T17:47:08Z,No,USA,United States of America,USA.33_1,New York,NA,Office closures,2020-03-19,partially closed,Partially Implemented,entire population,recommended,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/6d1vjecd4lsh6af/38_office_closed.pdf?dl=1'>link</a>,Verified,reduce inoffice personnel by 75%,recommended,Office closures
39,2020-03-29T17:49:46Z,No,CAN,Canada,CAN.2_1,British Columbia,NA,Limiting size of gatherings,2020-03-07,recommended,Partially Implemented,entire population,recommended,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/xzqfza3dnn5lkdj/39_social_group_limits.pdf?dl=1'>link</a>,Unverified,"There has been a notable transmission of COVID19 at events, such as religious gatherings. As a result, we recommend social distancing and forgoing usual greetings. As an alternative, we recommend considering virtual online gatherings.",recommended,Limiting size of gatherings
40,2020-03-29T17:54:32Z,No,USA,United States of America,USA.33_1,New York,New York City,Primary school closures,2020-03-15,closed,Strongly Implemented,entire population,recommended,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/k6pl0544dce0u83/40_school_closed.pdf?dl=1'>link</a>,Verified,NA,recommended,Primary school closures
40,2020-03-29T17:54:32Z,No,USA,United States of America,USA.33_1,New York,New York City,Secondary school closures,2020-03-15,closed,Strongly Implemented,entire population,recommended,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/k6pl0544dce0u83/40_school_closed.pdf?dl=1'>link</a>,Verified,Except for children of essential personnel who can attend learning centers.,recommended,Secondary school closures
41,2020-03-29T17:57:50Z,No,USA,United States of America,USA.33_1,New York,NA,Limiting size of gatherings,2020-03-12,required,Strongly Implemented,entire population,required,NA,500,NA,NA,<a href='https://www.dropbox.com/s/h311f5zzco4wy8e/41_social_group_limits.pdf?dl=1'>link</a>,Verified,NA,required,Limiting size of gatherings
42,2020-03-29T18:27:28Z,Yes,MWI,Malawi,NA,NA,NA,Nursery school closures,2020-03-23,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/rmni4gvc1buoifr/42_school_closed.pdf?dl=1'>link</a>,Verified,NA,required,Nursery school closures
42,2020-03-29T18:27:28Z,Yes,MWI,Malawi,NA,NA,NA,Primary school closures,2020-03-23,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/rmni4gvc1buoifr/42_school_closed.pdf?dl=1'>link</a>,Verified,NA,required,Primary school closures
42,2020-03-29T18:27:28Z,Yes,MWI,Malawi,NA,NA,NA,Secondary school closures,2020-03-23,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/rmni4gvc1buoifr/42_school_closed.pdf?dl=1'>link</a>,Verified,NA,required,Secondary school closures
42,2020-03-29T18:27:28Z,Yes,MWI,Malawi,NA,NA,NA,Post-secondary school closures,2020-03-23,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/rmni4gvc1buoifr/42_school_closed.pdf?dl=1'>link</a>,Verified,NA,required,Post-secondary school closures
42,2020-03-29T18:27:28Z,Yes,MWI,Malawi,NA,NA,NA,Limiting size of gatherings,2020-03-20,required,Strongly Implemented,entire population,required,NA,100,NA,NA,<a href='https://www.dropbox.com/s/widzxu75rznnmj7/42_social_group_limits.pdf?dl=1'>link</a>,Verified,"restricting public gatherings to less than 100 people forthwith. This restriction applies to all gatherings including weddings, funerals, church, congregations,rallies, government meetings etc; The national security apparatus has being ordered into action to enforce these restrictions.",required,Limiting size of gatherings
42,2020-03-29T18:27:28Z,Yes,MWI,Malawi,NA,NA,NA,State of emergency,2020-03-20,yes,Strongly Implemented,NA,NA,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/n6cfla7shthtczg/42_state_of_emergency.pdf?dl=1'>link</a>,Verified,National government declared a State of Disaster (even before any cases have been confirmed),required,State of emergency
43,2020-03-29T18:45:50Z,Yes,MWI,Malawi,NA,NA,NA,Border closures for entering by air,2020-03-20,partially closed,Partially Implemented,geographic subpopulation,NA,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/9fnzcejhvc5i0ib/43_closed_border.pdf?dl=1'>link</a>,Verified,"Banned travel of foreign nationals from countries highly affected by coronavirus disease. However, SADC countries are exempted.  Returning residents and nationals from coronavirus affected countries will be subjected to self or institutional quarantine.",required,Border closures for entering by air
43,2020-03-29T18:45:50Z,Yes,MWI,Malawi,NA,NA,NA,Border closures for entering by land,2020-03-20,partially closed,Partially Implemented,geographic subpopulation,NA,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/9fnzcejhvc5i0ib/43_closed_border.pdf?dl=1'>link</a>,Verified,"Banned travel of foreign nationals from countries highly affected by coronavirus disease. However, SADC countries are exempted.  Returning residents and nationals from coronavirus affected countries will be subjected to self or institutional quarantine.",required,Border closures for entering by land
44,2020-03-29T19:55:43Z,No,CAN,Canada,CAN.2_1,British Columbia,NA,Nursing home/long-term care closures,2020-03-11,partially closed,Partially Implemented,entire population,recommended,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/mtu8n3a2u5sivv3/44_nursing_home_closed.pdf?dl=1'>link</a>,Unverified,"Today, we are asking British Columbians to take additional care of seniors and people with compromised immune systems. Do not visit them if you are sick. If they are living at home and are sick, consider how you may support them with food and other necessities. If you need to visit a longterm care home or other healthcare facility, go one person at a time and limit your visit to the person you know.",recommended,Nursing home/long-term care closures
46,2020-03-29T20:32:03Z,No,USA,United States of America,USA.25_1,Mississippi,NA,"Leisure, entertainment, and religious venue closures",2020-03-12,partially closed,Partially Implemented,entire population,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/i3cqzcjwetpl0hx/46_entertainment_closed.png?dl=1'>link</a>,Verified,"MS Dept of Archives and History, public announcement on 12 Mar 2020, officially closed to the public on the 13th.",required,"Leisure, entertainment, and religious venue closures"
48,2020-03-29T21:41:39Z,No,USA,United States of America,USA.25_1,Mississippi,NA,Primary school closures,2020-03-14,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/pspm95chxtriy2w/48_school_closed.pdf?dl=1'>link</a>,Verified,Closed all public schools through April 17,required,Primary school closures
48,2020-03-29T21:41:39Z,No,USA,United States of America,USA.25_1,Mississippi,NA,Secondary school closures,2020-03-14,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,<a href='https://www.dropbox.com/s/pspm95chxtriy2w/48_school_closed.pdf?dl=1'>link</a>,Verified,Closed all public schools through April 17,required,Secondary school closures
