record_id,entry_time,national_entry,country,country_name,admin1,admin1_name,locality,intervention_specific_clean,date_of_update,status,status_simp,subpopulation,required,enforcement,size,duration,testing_population,details,required_new,intervention_f
43,2020-03-29T18:45:50Z,Yes,MWI,Malawi,NA,NA,NA,Border closures for entering by land,2020-03-20,partially closed,Partially Implemented,geographic subpopulation,NA,NA,NA,NA,NA,"Banned travel of foreign nationals from countries highly affected by coronavirus disease. However, SADC countries are exempted.  Returning residents and nationals from coronavirus affected countries will be subjected to self or institutional quarantine.",required,Border closures for entering by land
44,2020-03-29T19:55:43Z,No,CAN,Canada,CAN.2_1,British Columbia,NA,Nursing home/long-term care closures,2020-03-11,partially closed,Partially Implemented,entire population,recommended,NA,NA,NA,NA,"Today, we are asking British Columbians to take additional care of seniors and people with compromised immune systems. Do not visit them if you are sick. If they are living at home and are sick, consider how you may support them with food and other necessities. If you need to visit a longterm care home or other healthcare facility, go one person at a time and limit your visit to the person you know.",recommended,Nursing home/long-term care closures
46,2020-03-29T20:32:03Z,No,USA,United States of America,USA.25_1,Mississippi,NA,"Leisure, entertainment, and religious venue closures",2020-03-12,partially closed,Partially Implemented,entire population,required,NA,NA,NA,NA,"MS Dept of Archives and History, public announcement on 12 Mar 2020, officially closed to the public on the 13th.",required,"Leisure, entertainment, and religious venue closures"
48,2020-03-29T21:41:39Z,No,USA,United States of America,USA.25_1,Mississippi,NA,Primary school closures,2020-03-14,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,Closed all public schools through April 17,required,Primary school closures
48,2020-03-29T21:41:39Z,No,USA,United States of America,USA.25_1,Mississippi,NA,Secondary school closures,2020-03-14,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,Closed all public schools through April 17,required,Secondary school closures
50,2020-03-29T21:53:05Z,No,USA,United States of America,USA.25_1,Mississippi,NA,Office closures,2020-03-24,partially closed,Partially Implemented,entire population,required,NA,NA,NA,NA,NA,required,Office closures
51,2020-03-29T22:04:45Z,No,USA,United States of America,USA.25_1,Mississippi,NA,Primary school closures,2020-03-19,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,School closures through Apr 17,required,Primary school closures
51,2020-03-29T22:04:45Z,No,USA,United States of America,USA.25_1,Mississippi,NA,Secondary school closures,2020-03-19,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,School closures through Apr 17,required,Secondary school closures
51,2020-03-29T22:04:45Z,No,USA,United States of America,USA.25_1,Mississippi,NA,Limiting size of gatherings,2020-03-24,recommended,Partially Implemented,entire population,recommended,NA,10,NA,NA,MS residents shall avoid social and other nonessential gathering in groups of more than 10 people where the gatherings in a single space at the same time were individuals are in close proximity to each other.  Shall avoid indicating recommendation rather than requirement.,recommended,Limiting size of gatherings
51,2020-03-29T22:04:45Z,No,USA,United States of America,USA.25_1,Mississippi,NA,Military and police deployment,2020-03-16,yes,Strongly Implemented,NA,NA,NA,NA,NA,NA,"Directs Major General Janson D. Boyles, Adjutant General, toorder out such officers and enlisted personnel of the Mississippi National Guard as he deems necessaryand requisite for such duration as he deems appropriate to assist state and local civil authorities.",required,Military and police deployment
51,2020-03-29T22:04:45Z,No,USA,United States of America,USA.25_1,Mississippi,NA,State of emergency,2020-03-16,yes,Strongly Implemented,NA,NA,NA,NA,NA,NA,NA,required,State of emergency
51,2020-03-29T22:04:45Z,No,USA,United States of America,USA.25_1,Mississippi,NA,Restaurant closures (excluding takeout/delivery),2020-03-24,partially closed,Partially Implemented,entire population,required,NA,NA,NA,NA,"Initially given on 24 Mar 2020 (supplemental clarification given on 26 Mar 2020); restaurants are encouraged to do take out, drive through, and/or delivery but are allowed to have dining areas open provided businesses can guarantee that there are no more than 10 individuals in seating area (or other closeproximity quarters)  see the limits below",required,Restaurant closures (excluding takeout/delivery)
51,2020-03-29T22:04:45Z,No,USA,United States of America,USA.25_1,Mississippi,NA,Limiting number of patrons in restaurants,2020-03-24,required,Strongly Implemented,entire population,required,NA,10,NA,NA,Max of 10 people in a sitting area or closeproximity space at a time.,required,Limiting number of patrons in restaurants
53,2020-03-29T23:08:21Z,No,RUS,Russian Federation,RUS.43_1,Moscow City,NA,Primary school closures,2020-03-21,partially closed,Partially Implemented,entire population,required,NA,NA,NA,NA,"Close schools (21 march  12 april), including sports schools and extracurricular schools. For children in 1st through 4th grade, can create work groups up to 12 people upon request from parents",required,Primary school closures
53,2020-03-29T23:08:21Z,No,RUS,Russian Federation,RUS.43_1,Moscow City,NA,Secondary school closures,2020-03-21,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,"Close schools (21 march  12 april), including sports schools and extracurricular schools.",required,Secondary school closures
53,2020-03-29T23:08:21Z,No,RUS,Russian Federation,RUS.43_1,Moscow City,NA,"Leisure, entertainment, and religious venue closures",2020-03-16,closed,Strongly Implemented,entire population,required,NA,NA,NA,NA,Closed all activities of Moskovskoye Dolgoletie (Moscow govt program for people  55 years old) and other social welfare services,required,"Leisure, entertainment, and religious venue closures"
53,2020-03-29T23:08:21Z,No,RUS,Russian Federation,RUS.43_1,Moscow City,NA,Limiting size of gatherings,2020-03-16,required,Strongly Implemented,entire population,required,NA,50,NA,NA,No more indoor events with more than 50 people until April 10; no outdoor leisure/sports/entertainment events AT ALL until April 10,required,Limiting size of gatherings
53,2020-03-29T23:08:21Z,No,RUS,Russian Federation,RUS.43_1,Moscow City,NA,Symptom screening at checkpoints within borders,2020-03-14,required,Strongly Implemented,other subpopulation,required,NA,NA,NA,NA,Temperature taken at entry of all health facilities; those with elevated temperature receive a face mask,required,Symptom screening at checkpoints within borders
54,2020-03-29T23:22:35Z,Yes,TWN,Taiwan,NA,NA,NA,Symptom screening when entering by air,2019-12-31,required,Strongly Implemented,geographic subpopulation,required,NA,NA,NA,NA,"Passengers on direct flights from Wuhan were monitored for fever and requested for TOCC history (travel, occupation, contact, and clustering of suspected cases).",required,Symptom screening when entering by air
55,2020-03-29T23:33:11Z,Yes,KOR,Korea Republic of,NA,NA,NA,Border closures for entering by air,2020-02-02,partially closed,Partially Implemented,other subpopulation,NA,NA,NA,NA,NA,Restrict people coming in with visa issued in Hubei. Source from 3 Feb 2020 says started yesterday.,required,Border closures for entering by air
55,2020-03-29T23:33:11Z,Yes,KOR,Korea Republic of,NA,NA,NA,Border closures for entering by land,2020-02-02,partially closed,Partially Implemented,other subpopulation,NA,NA,NA,NA,NA,Restrict people coming in with visa issued in Hubei. Source from 3 Feb 2020 says started yesterday.,required,Border closures for entering by land
55,2020-03-29T23:33:11Z,Yes,KOR,Korea Republic of,NA,NA,NA,Border closures for entering by sea,2020-02-02,partially closed,Partially Implemented,other subpopulation,NA,NA,NA,NA,NA,Restrict people coming in with visa issued in Hubei. Source from 3 Feb 2020 says started yesterday.,required,Border closures for entering by sea
55,2020-03-29T23:33:11Z,Yes,KOR,Korea Republic of,NA,NA,NA,Household confinement,2020-03-22,partially restricted,Partially Implemented,entire population,recommended,NA,NA,NA,NA,All Koreans asked to practice enhanced social distancing for 15 days. Stay at home as much as possible. Cancel all nonessential gatherings.,recommended,Household confinement
56,2020-03-29T23:45:30Z,No,TWN,Taiwan,TWN.1_1,Fujian,Kimen/Matsu/Penghu,Symptom screening when entering by sea,2020-01-08,required,Strongly Implemented,geographic subpopulation,required,NA,NA,NA,NA,Passengers arriving from the Mainland at the Seaports of these three separate islands were monitored for fever and travel history to Wuhan.,required,Symptom screening when entering by sea
60,2020-03-30T04:59:01Z,Yes,TWN,Taiwan,NA,NA,NA,Testing of symptomatic individuals,2020-01-15,some,Partially Implemented,NA,NA,NA,NA,NA,travel history,NA,required,Testing of symptomatic individuals
62,2020-03-30T05:10:24Z,Yes,TWN,Taiwan,NA,NA,NA,Contact tracing,2020-01-21,partial contact tracing,Partially Implemented,NA,NA,NA,NA,NA,NA,"Following the identification of the first labconfirmed case of COVID19, 46 possible contacts on the same flight from Wuhan to Taipei were closely monitored for the development of symptoms.",required,Contact tracing
